source,sentence_id,abs_sentence_no,abs_word_no,section_no,paragraph_no,sentence_no,word_no,word
Jupiter,Jupiter-269,269,6438,23,32,1,3,79
Jupiter,Jupiter-269,269,6439,23,32,1,4,are
Jupiter,Jupiter-269,269,6440,23,32,1,5,less
Jupiter,Jupiter-269,269,6441,23,32,1,6,than
Jupiter,Jupiter-269,269,6442,23,32,1,7,10
Jupiter,Jupiter-269,269,6443,23,32,1,8,km
Jupiter,Jupiter-269,269,6444,23,32,1,9,in
Jupiter,Jupiter-269,269,6445,23,32,1,10,diameter.
Jupiter,Jupiter-270,270,6446,23,32,2,0,The
Jupiter,Jupiter-270,270,6447,23,32,2,1,four
Jupiter,Jupiter-270,270,6448,23,32,2,2,largest
Jupiter,Jupiter-270,270,6449,23,32,2,3,moons
Jupiter,Jupiter-270,270,6450,23,32,2,4,are
Jupiter,Jupiter-270,270,6451,23,32,2,5,Ganymede
Jupiter,Jupiter-270,270,6452,23,32,2,6,","
Jupiter,Jupiter-270,270,6453,23,32,2,7,Callisto
Jupiter,Jupiter-270,270,6454,23,32,2,8,","
Jupiter,Jupiter-270,270,6455,23,32,2,9,Io
Jupiter,Jupiter-270,270,6456,23,32,2,10,and
Jupiter,Jupiter-270,270,6457,23,32,2,11,Europa
Jupiter,Jupiter-270,270,6458,23,32,2,12, (
Jupiter,Jupiter-270,270,6459,23,32,2,13,in
Jupiter,Jupiter-270,270,6460,23,32,2,14,order
Jupiter,Jupiter-270,270,6461,23,32,2,15,of
Jupiter,Jupiter-270,270,6462,23,32,2,16,decreasing
Jupiter,Jupiter-270,270,6463,23,32,2,17,size
Jupiter,Jupiter-270,270,6464,23,32,2,18,"),"
Jupiter,Jupiter-270,270,6465,23,32,2,19,collectively
Jupiter,Jupiter-270,270,6466,23,32,2,20,known
Jupiter,Jupiter-270,270,6467,23,32,2,21,as
Jupiter,Jupiter-270,270,6468,23,32,2,22,the
Jupiter,Jupiter-270,270,6469,23,32,2,23," """
Jupiter,Jupiter-270,270,6470,23,32,2,24,Galilean
Jupiter,Jupiter-270,270,6471,23,32,2,25,moons
Jupiter,Jupiter-270,270,6472,23,32,2,26,""","
Jupiter,Jupiter-270,270,6473,23,32,2,27,and
Jupiter,Jupiter-270,270,6474,23,32,2,28,are
Jupiter,Jupiter-270,270,6475,23,32,2,29,visible
Jupiter,Jupiter-270,270,6476,23,32,2,30,from
Jupiter,Jupiter-270,270,6477,23,32,2,31,Earth
Jupiter,Jupiter-270,270,6478,23,32,2,32,with
Jupiter,Jupiter-270,270,6479,23,32,2,33,binoculars
Jupiter,Jupiter-270,270,6480,23,32,2,34,on
Jupiter,Jupiter-270,270,6481,23,32,2,35,a
Jupiter,Jupiter-270,270,6482,23,32,2,36,clear
Jupiter,Jupiter-270,270,6483,23,32,2,37,night.
Jupiter,Jupiter-271,271,6484,24,33,0,0,The
Jupiter,Jupiter-271,271,6485,24,33,0,1,moons
Jupiter,Jupiter-271,271,6486,24,33,0,2,discovered
Jupiter,Jupiter-271,271,6487,24,33,0,3,by
Jupiter,Jupiter-271,271,6488,24,33,0,4,Galileo
Jupiter,Jupiter-271,271,6489,24,33,0,5,—
Jupiter,Jupiter-271,271,6490,24,33,0,6,Io
Jupiter,Jupiter-271,271,6491,24,33,0,7,","
Jupiter,Jupiter-271,271,6492,24,33,0,8,Europa
Jupiter,Jupiter-271,271,6493,24,33,0,9,","
Jupiter,Jupiter-271,271,6494,24,33,0,10,Ganymede
Jupiter,Jupiter-271,271,6495,24,33,0,11,","
Jupiter,Jupiter-271,271,6496,24,33,0,12,and
Jupiter,Jupiter-271,271,6497,24,33,0,13,Callisto
Jupiter,Jupiter-271,271,6498,24,33,0,14,—
Jupiter,Jupiter-271,271,6499,24,33,0,15,are
Jupiter,Jupiter-271,271,6500,24,33,0,16,among
Jupiter,Jupiter-271,271,6501,24,33,0,17,the
Jupiter,Jupiter-271,271,6502,24,33,0,18,largest
Jupiter,Jupiter-271,271,6503,24,33,0,19,in
Jupiter,Jupiter-271,271,6504,24,33,0,20,the
Jupiter,Jupiter-271,271,6505,24,33,0,21,Solar
Jupiter,Jupiter-271,271,6506,24,33,0,22,System.
Jupiter,Jupiter-272,272,6507,24,33,1,0,The
Jupiter,Jupiter-272,272,6508,24,33,1,1,orbits
Jupiter,Jupiter-272,272,6509,24,33,1,2,of
Jupiter,Jupiter-272,272,6510,24,33,1,3,Io
Jupiter,Jupiter-272,272,6511,24,33,1,4,","
Jupiter,Jupiter-272,272,6512,24,33,1,5,Europa
Jupiter,Jupiter-272,272,6513,24,33,1,6,","
Jupiter,Jupiter-272,272,6514,24,33,1,7,and
Jupiter,Jupiter-272,272,6515,24,33,1,8,Ganymede
Jupiter,Jupiter-272,272,6516,24,33,1,9,form
Jupiter,Jupiter-272,272,6517,24,33,1,10,a
Jupiter,Jupiter-272,272,6518,24,33,1,11,pattern
Jupiter,Jupiter-272,272,6519,24,33,1,12,known
Jupiter,Jupiter-272,272,6520,24,33,1,13,as
Jupiter,Jupiter-272,272,6521,24,33,1,14,a
Jupiter,Jupiter-272,272,6522,24,33,1,15,Laplace
Jupiter,Jupiter-272,272,6523,24,33,1,16,resonance
Jupiter,Jupiter-272,272,6524,24,33,1,17,;
Jupiter,Jupiter-272,272,6525,24,33,1,18,for
Jupiter,Jupiter-272,272,6526,24,33,1,19,every
Jupiter,Jupiter-272,272,6527,24,33,1,20,four
Jupiter,Jupiter-272,272,6528,24,33,1,21,orbits
Jupiter,Jupiter-272,272,6529,24,33,1,22,that
Jupiter,Jupiter-272,272,6530,24,33,1,23,Io
Jupiter,Jupiter-272,272,6531,24,33,1,24,makes
Jupiter,Jupiter-272,272,6532,24,33,1,25,around
Jupiter,Jupiter-272,272,6533,24,33,1,26,Jupiter
Jupiter,Jupiter-272,272,6534,24,33,1,27,","
Jupiter,Jupiter-272,272,6535,24,33,1,28,Europa
Jupiter,Jupiter-272,272,6536,24,33,1,29,makes
Jupiter,Jupiter-272,272,6537,24,33,1,30,exactly
Jupiter,Jupiter-272,272,6538,24,33,1,31,two
Jupiter,Jupiter-272,272,6539,24,33,1,32,orbits
Jupiter,Jupiter-272,272,6540,24,33,1,33,and
Jupiter,Jupiter-272,272,6541,24,33,1,34,Ganymede
Jupiter,Jupiter-272,272,6542,24,33,1,35,makes
Jupiter,Jupiter-272,272,6543,24,33,1,36,exactly
Jupiter,Jupiter-272,272,6544,24,33,1,37,one.
Jupiter,Jupiter-273,273,6545,24,33,2,0,This
Jupiter,Jupiter-273,273,6546,24,33,2,1,resonance
Jupiter,Jupiter-273,273,6547,24,33,2,2,causes
Jupiter,Jupiter-273,273,6548,24,33,2,3,the
Jupiter,Jupiter-273,273,6549,24,33,2,4,gravitational
Jupiter,Jupiter-273,273,6550,24,33,2,5,effects
Jupiter,Jupiter-273,273,6551,24,33,2,6,of
Jupiter,Jupiter-273,273,6552,24,33,2,7,the
Jupiter,Jupiter-273,273,6553,24,33,2,8,three
Jupiter,Jupiter-273,273,6554,24,33,2,9,large
Jupiter,Jupiter-273,273,6555,24,33,2,10,moons
Jupiter,Jupiter-273,273,6556,24,33,2,11,to
Jupiter,Jupiter-273,273,6557,24,33,2,12,distort
Jupiter,Jupiter-273,273,6558,24,33,2,13,their
Jupiter,Jupiter-273,273,6559,24,33,2,14,orbits
Jupiter,Jupiter-273,273,6560,24,33,2,15,into
Jupiter,Jupiter-273,273,6561,24,33,2,16,elliptical
Jupiter,Jupiter-273,273,6562,24,33,2,17,shapes
Jupiter,Jupiter-273,273,6563,24,33,2,18,","
Jupiter,Jupiter-273,273,6564,24,33,2,19,because
Jupiter,Jupiter-273,273,6565,24,33,2,20,each
Jupiter,Jupiter-273,273,6566,24,33,2,21,moon
Jupiter,Jupiter-273,273,6567,24,33,2,22,receives
Jupiter,Jupiter-273,273,6568,24,33,2,23,an
Jupiter,Jupiter-273,273,6569,24,33,2,24,extra
Jupiter,Jupiter-273,273,6570,24,33,2,25,tug
Jupiter,Jupiter-273,273,6571,24,33,2,26,from
Jupiter,Jupiter-273,273,6572,24,33,2,27,its
Jupiter,Jupiter-273,273,6573,24,33,2,28,neighbours
Jupiter,Jupiter-273,273,6574,24,33,2,29,at
Jupiter,Jupiter-273,273,6575,24,33,2,30,the
Jupiter,Jupiter-273,273,6576,24,33,2,31,same
Jupiter,Jupiter-273,273,6577,24,33,2,32,point
Jupiter,Jupiter-273,273,6578,24,33,2,33,in
Jupiter,Jupiter-273,273,6579,24,33,2,34,every
Jupiter,Jupiter-273,273,6580,24,33,2,35,orbit
Jupiter,Jupiter-273,273,6581,24,33,2,36,it
Jupiter,Jupiter-273,273,6582,24,33,2,37,makes.
Jupiter,Jupiter-274,274,6583,24,33,3,0,The
Jupiter,Jupiter-274,274,6584,24,33,3,1,tidal
Jupiter,Jupiter-274,274,6585,24,33,3,2,force
Jupiter,Jupiter-274,274,6586,24,33,3,3,from
Jupiter,Jupiter-274,274,6587,24,33,3,4,Jupiter
Jupiter,Jupiter-274,274,6588,24,33,3,5,","
Jupiter,Jupiter-274,274,6589,24,33,3,6,on
Jupiter,Jupiter-274,274,6590,24,33,3,7,the
Jupiter,Jupiter-274,274,6591,24,33,3,8,other
Jupiter,Jupiter-274,274,6592,24,33,3,9,hand
Jupiter,Jupiter-274,274,6593,24,33,3,10,","
Jupiter,Jupiter-274,274,6594,24,33,3,11,works
Jupiter,Jupiter-274,274,6595,24,33,3,12,to
Jupiter,Jupiter-274,274,6596,24,33,3,13,circularize
Jupiter,Jupiter-274,274,6597,24,33,3,14,their
Jupiter,Jupiter-274,274,6598,24,33,3,15,orbits.
Jupiter,Jupiter-275,275,6599,24,33,4,0,The
Jupiter,Jupiter-275,275,6600,24,33,4,1,eccentricity
Jupiter,Jupiter-275,275,6601,24,33,4,2,of
Jupiter,Jupiter-275,275,6602,24,33,4,3,their
Jupiter,Jupiter-275,275,6603,24,33,4,4,orbits
Jupiter,Jupiter-275,275,6604,24,33,4,5,causes
Jupiter,Jupiter-275,275,6605,24,33,4,6,regular
Jupiter,Jupiter-275,275,6606,24,33,4,7,flexing
Jupiter,Jupiter-275,275,6607,24,33,4,8,of
Jupiter,Jupiter-275,275,6608,24,33,4,9,the
Jupiter,Jupiter-275,275,6609,24,33,4,10,three
Jupiter,Jupiter-275,275,6610,24,33,4,11,moons'
Jupiter,Jupiter-275,275,6611,24,33,4,12,shapes
Jupiter,Jupiter-275,275,6612,24,33,4,13,","
Jupiter,Jupiter-275,275,6613,24,33,4,14,with
Jupiter,Jupiter-275,275,6614,24,33,4,15,Jupiter's
Jupiter,Jupiter-275,275,6615,24,33,4,16,gravity
Jupiter,Jupiter-275,275,6616,24,33,4,17,stretching
Jupiter,Jupiter-275,275,6617,24,33,4,18,them
Jupiter,Jupiter-275,275,6618,24,33,4,19,out
Jupiter,Jupiter-275,275,6619,24,33,4,20,as
Jupiter,Jupiter-275,275,6620,24,33,4,21,they
Jupiter,Jupiter-275,275,6621,24,33,4,22,approach
Jupiter,Jupiter-275,275,6622,24,33,4,23,it
Jupiter,Jupiter-275,275,6623,24,33,4,24,and
Jupiter,Jupiter-275,275,6624,24,33,4,25,allowing
Jupiter,Jupiter-275,275,6625,24,33,4,26,them
Jupiter,Jupiter-275,275,6626,24,33,4,27,to
Jupiter,Jupiter-275,275,6627,24,33,4,28,spring
Jupiter,Jupiter-275,275,6628,24,33,4,29,back
Jupiter,Jupiter-275,275,6629,24,33,4,30,to
Jupiter,Jupiter-275,275,6630,24,33,4,31,more
Jupiter,Jupiter-275,275,6631,24,33,4,32,spherical
Jupiter,Jupiter-275,275,6632,24,33,4,33,shapes
Jupiter,Jupiter-275,275,6633,24,33,4,34,as
Jupiter,Jupiter-275,275,6634,24,33,4,35,they
Jupiter,Jupiter-275,275,6635,24,33,4,36,swing
Jupiter,Jupiter-275,275,6636,24,33,4,37,away.
Jupiter,Jupiter-276,276,6637,24,33,5,0,The
Jupiter,Jupiter-276,276,6638,24,33,5,1,friction
Jupiter,Jupiter-276,276,6639,24,33,5,2,created
Jupiter,Jupiter-276,276,6640,24,33,5,3,by
Jupiter,Jupiter-276,276,6641,24,33,5,4,this
Jupiter,Jupiter-276,276,6642,24,33,5,5,tidal
Jupiter,Jupiter-276,276,6643,24,33,5,6,flexing
Jupiter,Jupiter-276,276,6644,24,33,5,7,generates
Jupiter,Jupiter-276,276,6645,24,33,5,8,heat
Jupiter,Jupiter-276,276,6646,24,33,5,9,in
Jupiter,Jupiter-276,276,6647,24,33,5,10,the
Jupiter,Jupiter-276,276,6648,24,33,5,11,interior
Jupiter,Jupiter-276,276,6649,24,33,5,12,of
Jupiter,Jupiter-276,276,6650,24,33,5,13,the
Jupiter,Jupiter-276,276,6651,24,33,5,14,moons.
Jupiter,Jupiter-277,277,6652,24,33,6,0,This
Jupiter,Jupiter-277,277,6653,24,33,6,1,is
Jupiter,Jupiter-277,277,6654,24,33,6,2,seen
Jupiter,Jupiter-277,277,6655,24,33,6,3,most
Jupiter,Jupiter-277,277,6656,24,33,6,4,dramatically
Jupiter,Jupiter-277,277,6657,24,33,6,5,in
Jupiter,Jupiter-277,277,6658,24,33,6,6,the
Jupiter,Jupiter-277,277,6659,24,33,6,7,volcanic
Jupiter,Jupiter-277,277,6660,24,33,6,8,activity
Jupiter,Jupiter-277,277,6661,24,33,6,9,of
Jupiter,Jupiter-277,277,6662,24,33,6,10,Io
Jupiter,Jupiter-277,277,6663,24,33,6,11, (
Jupiter,Jupiter-277,277,6664,24,33,6,12,which
Jupiter,Jupiter-277,277,6665,24,33,6,13,is
Jupiter,Jupiter-277,277,6666,24,33,6,14,subject
Jupiter,Jupiter-277,277,6667,24,33,6,15,to
Jupiter,Jupiter-277,277,6668,24,33,6,16,the
Jupiter,Jupiter-277,277,6669,24,33,6,17,strongest
Jupiter,Jupiter-277,277,6670,24,33,6,18,tidal
Jupiter,Jupiter-277,277,6671,24,33,6,19,forces
Jupiter,Jupiter-277,277,6672,24,33,6,20,"),"
Jupiter,Jupiter-277,277,6673,24,33,6,21,and
Jupiter,Jupiter-277,277,6674,24,33,6,22,to
Jupiter,Jupiter-277,277,6675,24,33,6,23,a
Jupiter,Jupiter-277,277,6676,24,33,6,24,lesser
Jupiter,Jupiter-277,277,6677,24,33,6,25,degree
Jupiter,Jupiter-277,277,6678,24,33,6,26,in
Jupiter,Jupiter-277,277,6679,24,33,6,27,the
Jupiter,Jupiter-277,277,6680,24,33,6,28,geological
Jupiter,Jupiter-277,277,6681,24,33,6,29,youth
Jupiter,Jupiter-277,277,6682,24,33,6,30,of
Jupiter,Jupiter-277,277,6683,24,33,6,31,Europa's
Jupiter,Jupiter-277,277,6684,24,33,6,32,surface
Jupiter,Jupiter-277,277,6685,24,33,6,33,","
Jupiter,Jupiter-277,277,6686,24,33,6,34,which
Jupiter,Jupiter-277,277,6687,24,33,6,35,indicates
Jupiter,Jupiter-277,277,6688,24,33,6,36,recent
Jupiter,Jupiter-277,277,6689,24,33,6,37,resurfacing
Jupiter,Jupiter-277,277,6690,24,33,6,38,of
Jupiter,Jupiter-277,277,6691,24,33,6,39,the
Jupiter,Jupiter-277,277,6692,24,33,6,40,moon's
Jupiter,Jupiter-277,277,6693,24,33,6,41,exterior.
Jupiter,Jupiter-278,278,6694,25,34,0,0,Jupiter's
Jupiter,Jupiter-278,278,6695,25,34,0,1,moons
Jupiter,Jupiter-278,278,6696,25,34,0,2,were
Jupiter,Jupiter-278,278,6697,25,34,0,3,traditionally
Jupiter,Jupiter-278,278,6698,25,34,0,4,classified
Jupiter,Jupiter-278,278,6699,25,34,0,5,into
Jupiter,Jupiter-278,278,6700,25,34,0,6,four
Jupiter,Jupiter-278,278,6701,25,34,0,7,groups
Jupiter,Jupiter-278,278,6702,25,34,0,8,of
Jupiter,Jupiter-278,278,6703,25,34,0,9,four
Jupiter,Jupiter-278,278,6704,25,34,0,10,","
Jupiter,Jupiter-278,278,6705,25,34,0,11,based
Jupiter,Jupiter-278,278,6706,25,34,0,12,on
Jupiter,Jupiter-278,278,6707,25,34,0,13,their
Jupiter,Jupiter-278,278,6708,25,34,0,14,similar
Jupiter,Jupiter-278,278,6709,25,34,0,15,orbital
Jupiter,Jupiter-278,278,6710,25,34,0,16,elements.
Jupiter,Jupiter-279,279,6711,25,34,1,0,This
Jupiter,Jupiter-279,279,6712,25,34,1,1,picture
Jupiter,Jupiter-279,279,6713,25,34,1,2,has
Jupiter,Jupiter-279,279,6714,25,34,1,3,been
Jupiter,Jupiter-279,279,6715,25,34,1,4,complicated
Jupiter,Jupiter-279,279,6716,25,34,1,5,by
Jupiter,Jupiter-279,279,6717,25,34,1,6,the
Jupiter,Jupiter-279,279,6718,25,34,1,7,discovery
Jupiter,Jupiter-279,279,6719,25,34,1,8,of
Jupiter,Jupiter-279,279,6720,25,34,1,9,numerous
Jupiter,Jupiter-279,279,6721,25,34,1,10,small
Jupiter,Jupiter-279,279,6722,25,34,1,11,outer
Jupiter,Jupiter-279,279,6723,25,34,1,12,moons
Jupiter,Jupiter-279,279,6724,25,34,1,13,since
Jupiter,Jupiter-279,279,6725,25,34,1,14,1999.
Jupiter,Jupiter-280,280,6726,25,34,2,0,Jupiter's
Jupiter,Jupiter-280,280,6727,25,34,2,1,moons
Jupiter,Jupiter-280,280,6728,25,34,2,2,are
Jupiter,Jupiter-280,280,6729,25,34,2,3,currently
Jupiter,Jupiter-280,280,6730,25,34,2,4,divided
Jupiter,Jupiter-280,280,6731,25,34,2,5,into
Jupiter,Jupiter-280,280,6732,25,34,2,6,several
Jupiter,Jupiter-280,280,6733,25,34,2,7,different
Jupiter,Jupiter-280,280,6734,25,34,2,8,groups
Jupiter,Jupiter-280,280,6735,25,34,2,9,","
Jupiter,Jupiter-280,280,6736,25,34,2,10,although
Jupiter,Jupiter-280,280,6737,25,34,2,11,there
Jupiter,Jupiter-280,280,6738,25,34,2,12,are
Jupiter,Jupiter-280,280,6739,25,34,2,13,several
Jupiter,Jupiter-280,280,6740,25,34,2,14,moons
Jupiter,Jupiter-280,280,6741,25,34,2,15,which
Jupiter,Jupiter-280,280,6742,25,34,2,16,are
Jupiter,Jupiter-280,280,6743,25,34,2,17,not
Jupiter,Jupiter-280,280,6744,25,34,2,18,part
Jupiter,Jupiter-280,280,6745,25,34,2,19,of
Jupiter,Jupiter-280,280,6746,25,34,2,20,any
Jupiter,Jupiter-280,280,6747,25,34,2,21,group.
Jupiter,Jupiter-281,281,6748,25,34,3,0,The
Jupiter,Jupiter-281,281,6749,25,34,3,1,eight
Jupiter,Jupiter-281,281,6750,25,34,3,2,innermost
Jupiter,Jupiter-281,281,6751,25,34,3,3,regular
Jupiter,Jupiter-281,281,6752,25,34,3,4,moons
Jupiter,Jupiter-281,281,6753,25,34,3,5,","
Jupiter,Jupiter-281,281,6754,25,34,3,6,which
Jupiter,Jupiter-281,281,6755,25,34,3,7,have
Jupiter,Jupiter-281,281,6756,25,34,3,8,nearly
Jupiter,Jupiter-281,281,6757,25,34,3,9,circular
Jupiter,Jupiter-281,281,6758,25,34,3,10,orbits
Jupiter,Jupiter-281,281,6759,25,34,3,11,near
Jupiter,Jupiter-281,281,6760,25,34,3,12,the
Jupiter,Jupiter-281,281,6761,25,34,3,13,plane
Jupiter,Jupiter-281,281,6762,25,34,3,14,of
Jupiter,Jupiter-281,281,6763,25,34,3,15,Jupiter's
Jupiter,Jupiter-281,281,6764,25,34,3,16,equator
Jupiter,Jupiter-281,281,6765,25,34,3,17,","
Jupiter,Jupiter-281,281,6766,25,34,3,18,are
Jupiter,Jupiter-281,281,6767,25,34,3,19,thought
Jupiter,Jupiter-281,281,6768,25,34,3,20,to
Jupiter,Jupiter-281,281,6769,25,34,3,21,have
Jupiter,Jupiter-281,281,6770,25,34,3,22,formed
Jupiter,Jupiter-281,281,6771,25,34,3,23,alongside
Jupiter,Jupiter-281,281,6772,25,34,3,24,Jupiter
Jupiter,Jupiter-281,281,6773,25,34,3,25,","
Jupiter,Jupiter-281,281,6774,25,34,3,26,whilst
Jupiter,Jupiter-281,281,6775,25,34,3,27,the
Jupiter,Jupiter-281,281,6776,25,34,3,28,remainder
Jupiter,Jupiter-281,281,6777,25,34,3,29,are
Jupiter,Jupiter-281,281,6778,25,34,3,30,irregular
Jupiter,Jupiter-281,281,6779,25,34,3,31,moons
Jupiter,Jupiter-281,281,6780,25,34,3,32,and
Jupiter,Jupiter-281,281,6781,25,34,3,33,are
Jupiter,Jupiter-281,281,6782,25,34,3,34,thought
Jupiter,Jupiter-281,281,6783,25,34,3,35,to
Jupiter,Jupiter-281,281,6784,25,34,3,36,be
Jupiter,Jupiter-281,281,6785,25,34,3,37,captured
Jupiter,Jupiter-281,281,6786,25,34,3,38,asteroids
Jupiter,Jupiter-281,281,6787,25,34,3,39,or
Jupiter,Jupiter-281,281,6788,25,34,3,40,fragments
Jupiter,Jupiter-281,281,6789,25,34,3,41,of
Jupiter,Jupiter-281,281,6790,25,34,3,42,captured
Jupiter,Jupiter-281,281,6791,25,34,3,43,asteroids.
Jupiter,Jupiter-282,282,6792,25,34,4,0,The
Jupiter,Jupiter-282,282,6793,25,34,4,1,irregular
Jupiter,Jupiter-282,282,6794,25,34,4,2,moons
Jupiter,Jupiter-282,282,6795,25,34,4,3,within
Jupiter,Jupiter-282,282,6796,25,34,4,4,each
Jupiter,Jupiter-282,282,6797,25,34,4,5,group
Jupiter,Jupiter-282,282,6798,25,34,4,6,may
Jupiter,Jupiter-282,282,6799,25,34,4,7,have
Jupiter,Jupiter-282,282,6800,25,34,4,8,a
Jupiter,Jupiter-282,282,6801,25,34,4,9,common
Jupiter,Jupiter-282,282,6802,25,34,4,10,origin
Jupiter,Jupiter-282,282,6803,25,34,4,11,","
Jupiter,Jupiter-282,282,6804,25,34,4,12,perhaps
Jupiter,Jupiter-282,282,6805,25,34,4,13,as
Jupiter,Jupiter-282,282,6806,25,34,4,14,a
Jupiter,Jupiter-282,282,6807,25,34,4,15,larger
Jupiter,Jupiter-282,282,6808,25,34,4,16,moon
Jupiter,Jupiter-282,282,6809,25,34,4,17,or
Jupiter,Jupiter-282,282,6810,25,34,4,18,captured
Jupiter,Jupiter-282,282,6811,25,34,4,19,body
Jupiter,Jupiter-282,282,6812,25,34,4,20,that
Jupiter,Jupiter-282,282,6813,25,34,4,21,broke
Jupiter,Jupiter-282,282,6814,25,34,4,22,up.
Jupiter,Jupiter-283,283,6815,26,35,0,0,As
Jupiter,Jupiter-283,283,6816,26,35,0,1,the
Jupiter,Jupiter-283,283,6817,26,35,0,2,most
Jupiter,Jupiter-283,283,6818,26,35,0,3,massive
Jupiter,Jupiter-283,283,6819,26,35,0,4,of
Jupiter,Jupiter-283,283,6820,26,35,0,5,the
Jupiter,Jupiter-283,283,6821,26,35,0,6,eight
Jupiter,Jupiter-283,283,6822,26,35,0,7,planets
Jupiter,Jupiter-283,283,6823,26,35,0,8,","
Jupiter,Jupiter-283,283,6824,26,35,0,9,the
Jupiter,Jupiter-283,283,6825,26,35,0,10,gravitational
Jupiter,Jupiter-283,283,6826,26,35,0,11,influence
Jupiter,Jupiter-283,283,6827,26,35,0,12,of
Jupiter,Jupiter-283,283,6828,26,35,0,13,Jupiter
Jupiter,Jupiter-283,283,6829,26,35,0,14,has
Jupiter,Jupiter-283,283,6830,26,35,0,15,helped
Jupiter,Jupiter-283,283,6831,26,35,0,16,shape
Jupiter,Jupiter-283,283,6832,26,35,0,17,the
Jupiter,Jupiter-283,283,6833,26,35,0,18,Solar
Jupiter,Jupiter-283,283,6834,26,35,0,19,System.
Jupiter,Jupiter-284,284,6835,26,35,1,0,With
Jupiter,Jupiter-284,284,6836,26,35,1,1,the
Jupiter,Jupiter-284,284,6837,26,35,1,2,exception
Jupiter,Jupiter-284,284,6838,26,35,1,3,of
Jupiter,Jupiter-284,284,6839,26,35,1,4,Mercury
Jupiter,Jupiter-284,284,6840,26,35,1,5,","
Jupiter,Jupiter-284,284,6841,26,35,1,6,the
Jupiter,Jupiter-284,284,6842,26,35,1,7,orbits
Jupiter,Jupiter-284,284,6843,26,35,1,8,of
Jupiter,Jupiter-284,284,6844,26,35,1,9,the
Jupiter,Jupiter-284,284,6845,26,35,1,10,system's
Jupiter,Jupiter-284,284,6846,26,35,1,11,planets
Jupiter,Jupiter-284,284,6847,26,35,1,12,lie
Jupiter,Jupiter-284,284,6848,26,35,1,13,closer
Jupiter,Jupiter-284,284,6849,26,35,1,14,to
Jupiter,Jupiter-284,284,6850,26,35,1,15,Jupiter's
Jupiter,Jupiter-284,284,6851,26,35,1,16,orbital
Jupiter,Jupiter-284,284,6852,26,35,1,17,plane
Jupiter,Jupiter-284,284,6853,26,35,1,18,than
Jupiter,Jupiter-284,284,6854,26,35,1,19,the
Jupiter,Jupiter-284,284,6855,26,35,1,20,Sun's
Jupiter,Jupiter-284,284,6856,26,35,1,21,equatorial
Jupiter,Jupiter-284,284,6857,26,35,1,22,plane.
Jupiter,Jupiter-285,285,6858,26,35,2,0,The
Jupiter,Jupiter-285,285,6859,26,35,2,1,Kirkwood
Jupiter,Jupiter-285,285,6860,26,35,2,2,gaps
Jupiter,Jupiter-285,285,6861,26,35,2,3,in
Jupiter,Jupiter-285,285,6862,26,35,2,4,the
Jupiter,Jupiter-285,285,6863,26,35,2,5,asteroid
Jupiter,Jupiter-285,285,6864,26,35,2,6,belt
Jupiter,Jupiter-285,285,6865,26,35,2,7,are
Jupiter,Jupiter-285,285,6866,26,35,2,8,mostly
Jupiter,Jupiter-285,285,6867,26,35,2,9,caused
Jupiter,Jupiter-285,285,6868,26,35,2,10,by
Jupiter,Jupiter-285,285,6869,26,35,2,11,Jupiter
Jupiter,Jupiter-285,285,6870,26,35,2,12,","
Jupiter,Jupiter-285,285,6871,26,35,2,13,and
Jupiter,Jupiter-285,285,6872,26,35,2,14,the
Jupiter,Jupiter-285,285,6873,26,35,2,15,planet
Jupiter,Jupiter-285,285,6874,26,35,2,16,may
Jupiter,Jupiter-285,285,6875,26,35,2,17,have
Jupiter,Jupiter-285,285,6876,26,35,2,18,been
Jupiter,Jupiter-285,285,6877,26,35,2,19,responsible
Jupiter,Jupiter-285,285,6878,26,35,2,20,for
Jupiter,Jupiter-285,285,6879,26,35,2,21,the
Jupiter,Jupiter-285,285,6880,26,35,2,22,purported
Jupiter,Jupiter-285,285,6881,26,35,2,23,Late
Jupiter,Jupiter-285,285,6882,26,35,2,24,Heavy
Jupiter,Jupiter-285,285,6883,26,35,2,25,Bombardment
Jupiter,Jupiter-285,285,6884,26,35,2,26,in
Jupiter,Jupiter-285,285,6885,26,35,2,27,the
Jupiter,Jupiter-285,285,6886,26,35,2,28,inner
Jupiter,Jupiter-285,285,6887,26,35,2,29,Solar
Jupiter,Jupiter-285,285,6888,26,35,2,30,System's
Jupiter,Jupiter-285,285,6889,26,35,2,31,history.
Jupiter,Jupiter-286,286,6890,26,35,3,0,In
Jupiter,Jupiter-286,286,6891,26,35,3,1,addition
Jupiter,Jupiter-286,286,6892,26,35,3,2,to
Jupiter,Jupiter-286,286,6893,26,35,3,3,its
Jupiter,Jupiter-286,286,6894,26,35,3,4,moons
Jupiter,Jupiter-286,286,6895,26,35,3,5,","
Jupiter,Jupiter-286,286,6896,26,35,3,6,Jupiter's
Jupiter,Jupiter-286,286,6897,26,35,3,7,gravitational
Jupiter,Jupiter-286,286,6898,26,35,3,8,field
Jupiter,Jupiter-286,286,6899,26,35,3,9,controls
Jupiter,Jupiter-286,286,6900,26,35,3,10,numerous
Jupiter,Jupiter-286,286,6901,26,35,3,11,asteroids
Jupiter,Jupiter-286,286,6902,26,35,3,12,that
Jupiter,Jupiter-286,286,6903,26,35,3,13,have
Jupiter,Jupiter-286,286,6904,26,35,3,14,settled
